tt0088847	movie	The Breakfast Club	The Breakfast Club	0	1985	\N	97	Comedy,Drama
tt0088850	movie	Brewster's Millions	Brewster's Millions	0	1985	\N	102	Comedy
tt0088889	movie	Cat's Eye	Cat's Eye	0	1985	\N	94	Comedy,Horror,Thriller
tt0088930	movie	Clue	Clue	0	1985	\N	94	Comedy,Crime,Mystery
tt0088933	movie	Cocoon	Cocoon	0	1985	\N	117	Comedy,Drama,Sci-Fi
tt0088939	movie	The Color Purple	The Color Purple	0	1985	\N	154	Drama
tt0088944	movie	Commando	Commando	0	1985	\N	90	Action,Adventure,Thriller
tt0088979	movie	D.A.R.Y.L.	D.A.R.Y.L.	0	1985	\N	99	Family,Sci-Fi
tt0088993	movie	Day of the Dead	Day of the Dead	0	1985	\N	96	Horror,Thriller
tt0089003	movie	Death Wish 3	Death Wish 3	0	1985	\N	92	Action,Crime,Drama
tt0089013	movie	Demons	Dèmoni	0	1985	\N	88	Horror
tt0089017	movie	Desperately Seeking Susan	Desperately Seeking Susan	0	1985	\N	104	Comedy,Drama
tt0089092	movie	Enemy Mine	Enemy Mine	0	1985	\N	108	Action,Adventure,Drama
tt0089114	movie	Explorers	Explorers	0	1985	\N	109	Adventure,Comedy,Family
tt0089118	movie	F/X	F/X	0	1986	\N	109	Action,Thriller
tt0089153	movie	Flesh+Blood	Flesh+Blood	0	1985	\N	126	Adventure,Drama
tt0089155	movie	Fletch	Fletch	0	1985	\N	98	Comedy,Crime,Mystery
tt0089173	movie	Friday the 13th: A New Beginning	Friday the 13th: A New Beginning	0	1985	\N	92	Horror,Mystery,Thriller
tt0089175	movie	Fright Night	Fright Night	0	1985	\N	106	Horror,Thriller
tt0089218	movie	The Goonies	The Goonies	0	1985	\N	114	Adventure,Comedy,Family
tt0089280	movie	Hobgoblins	Hobgoblins	0	1988	\N	88	Comedy,Horror,Sci-Fi
tt0089346	movie	Into the Night	Into the Night	0	1985	\N	115	Comedy,Crime,Drama
tt0089360	movie	Jagged Edge	Jagged Edge	0	1985	\N	108	Drama,Mystery,Thriller
tt0089370	movie	The Jewel of the Nile	The Jewel of the Nile	0	1985	\N	106	Action,Adventure,Comedy
tt0089374	movie	Police Story	Ging chaat goo si	0	1985	\N	100	Action,Comedy,Crime
tt0089393	movie	Just One of the Guys	Just One of the Guys	0	1985	\N	100	Comedy,Romance
tt0089421	movie	King Solomon's Mines	King Solomon's Mines	0	1985	\N	100	Action,Adventure,Comedy
tt0089424	movie	Kiss of the Spider Woman	Kiss of the Spider Woman	0	1985	\N	120	Drama
tt0089457	movie	Ladyhawke	Ladyhawke	0	1985	\N	121	Adventure,Comedy,Drama
tt0089461	movie	The Last Dragon	The Last Dragon	0	1985	\N	109	Action,Comedy,Drama
tt0089469	movie	Legend	Legend	0	1985	\N	94	Adventure,Fantasy,Romance
tt0089489	movie	Lifeforce	Lifeforce	0	1985	\N	101	Action,Horror,Mystery
tt0089530	movie	Mad Max Beyond Thunderdome	Mad Max Beyond Thunderdome	0	1985	\N	107	Action,Adventure,Sci-Fi
tt0089543	movie	The Man with One Red Shoe	The Man with One Red Shoe	0	1985	\N	92	Comedy,Thriller
tt0089560	movie	Mask	Mask	0	1985	\N	120	Biography,Drama
tt0089606	movie	My Life as a Dog	Mitt liv som hund	0	1985	\N	101	Comedy,Drama
tt0089670	movie	National Lampoon's European Vacation	National Lampoon's European Vacation	0	1985	\N	95	Adventure,Comedy
tt0089686	movie	A Nightmare on Elm Street 2: Freddy's Revenge	A Nightmare on Elm Street Part 2: Freddy's Revenge	0	1985	\N	87	Horror
tt0089695	movie	No Retreat, No Surrender	No Retreat, No Surrender	0	1986	\N	85	Action,Comedy,Crime
tt0089730	movie	Once Bitten	Once Bitten	0	1985	\N	94	Comedy,Fantasy,Horror
tt0089755	movie	Out of Africa	Out of Africa	0	1985	\N	161	Biography,Drama,Romance
tt0089767	movie	Pale Rider	Pale Rider	0	1985	\N	115	Drama,Western
tt0089791	movie	Pee-wee's Big Adventure	Pee-wee's Big Adventure	0	1985	\N	91	Adventure,Comedy,Family
tt0089822	movie	Police Academy 2: Their First Assignment	Police Academy 2: Their First Assignment	0	1985	\N	87	Comedy
tt0089841	movie	Prizzi's Honor	Prizzi's Honor	0	1985	\N	130	Comedy,Crime,Drama
tt0089853	movie	The Purple Rose of Cairo	The Purple Rose of Cairo	0	1985	\N	82	Comedy,Fantasy,Romance
tt0089869	movie	The Quiet Earth	The Quiet Earth	0	1985	\N	91	Drama,Mystery,Sci-Fi
tt0089880	movie	Rambo: First Blood Part II	Rambo: First Blood Part II	0	1985	\N	96	Action,Adventure,Thriller
tt0089881	movie	Ran	Ran	0	1985	\N	162	Action,Drama
tt0089885	movie	Re-Animator	Re-Animator	0	1985	\N	105	Comedy,Horror,Sci-Fi
tt0089886	movie	Real Genius	Real Genius	0	1985	\N	108	Comedy,Romance,Sci-Fi
tt0089893	movie	Red Sonja	Red Sonja	0	1985	\N	89	Action,Adventure,Fantasy
tt0089901	movie	Remo Williams: The Adventure Begins	Remo Williams: The Adventure Begins	0	1985	\N	121	Action,Adventure,Comedy
tt0089907	movie	The Return of the Living Dead	The Return of the Living Dead	0	1985	\N	91	Comedy,Horror,Sci-Fi
tt0089908	movie	Return to Oz	Return to Oz	0	1985	\N	113	Adventure,Family,Fantasy
tt0089927	movie	Rocky IV	Rocky IV	0	1985	\N	91	Drama,Sport
tt0089941	movie	Runaway Train	Runaway Train	0	1985	\N	111	Action,Adventure,Drama
tt0089961	movie	Santa Claus: The Movie	Santa Claus: The Movie	0	1985	\N	107	Adventure,Family,Fantasy
tt0090021	movie	Silver Bullet	Silver Bullet	0	1985	\N	95	Horror
tt0090022	movie	Silverado	Silverado	0	1985	\N	133	Action,Crime,Drama
tt0090056	movie	Spies Like Us	Spies Like Us	0	1985	\N	102	Adventure,Comedy
tt0090060	movie	St. Elmo's Fire	St. Elmo's Fire	0	1985	\N	110	Drama,Romance
tt0090094	movie	The Stuff	The Stuff	0	1985	\N	87	Comedy,Horror,Sci-Fi
tt0090095	movie	Subway	Subway	0	1985	\N	104	Thriller
tt0090098	movie	Summer Rental	Summer Rental	0	1985	\N	87	Comedy
tt0090103	movie	The Sure Thing	The Sure Thing	0	1985	\N	100	Comedy,Drama,Romance
tt0090142	movie	Teen Wolf	Teen Wolf	0	1985	\N	91	Comedy,Fantasy
tt0090180	movie	To Live and Die in L.A.	To Live and Die in L.A.	0	1985	\N	116	Action,Crime,Drama
tt0090190	movie	The Toxic Avenger	The Toxic Avenger	0	1984	\N	82	Action,Comedy,Horror
tt0090248	movie	Vampire Hunter D	Kyûketsuki hantâ D	0	1985	\N	80	Action,Animation,Fantasy
tt0090264	movie	A View to a Kill	A View to a Kill	0	1985	\N	131	Action,Adventure,Thriller
tt0090305	movie	Weird Science	Weird Science	0	1985	\N	94	Comedy,Romance,Sci-Fi
tt0090329	movie	Witness	Witness	0	1985	\N	112	Crime,Drama,Romance
tt0090350	movie	Year of the Dragon	Year of the Dragon	0	1985	\N	134	Action,Crime,Drama
tt0090357	movie	Young Sherlock Holmes	Young Sherlock Holmes	0	1985	\N	109	Adventure,Fantasy,Mystery
tt0090555	movie	Crocodile Dundee	Crocodile Dundee	0	1986	\N	97	Action,Adventure,Comedy
tt0090563	movie	Betty Blue	37°2 le matin	0	1986	\N	120	Drama,Romance
tt0090583	movie	About Last Night...	About Last Night...	0	1986	\N	113	Comedy,Drama,Romance
tt0090605	movie	Aliens	Aliens	0	1986	\N	137	Action,Adventure,Sci-Fi
tt0090633	movie	An American Tail	An American Tail	0	1986	\N	80	Adventure,Animation,Comedy
tt0090655	movie	April Fool's Day	April Fool's Day	0	1986	\N	89	Horror,Mystery
tt0090660	movie	Armed and Dangerous	Armed and Dangerous	0	1986	\N	88	Action,Comedy,Crime
tt0090670	movie	At Close Range	At Close Range	0	1986	\N	111	Crime,Drama
tt0090685	movie	Back to School	Back to School	0	1986	\N	96	Comedy,Romance,Sport
tt0090728	movie	Big Trouble in Little China	Big Trouble in Little China	0	1986	\N	99	Action,Adventure,Comedy
tt0090756	movie	Blue Velvet	Blue Velvet	0	1986	\N	120	Drama,Mystery,Thriller
tt0090830	movie	Children of a Lesser God	Children of a Lesser God	0	1986	\N	119	Drama,Romance
tt0090852	movie	Clockwise	Clockwise	0	1986	\N	96	Comedy
tt0090859	movie	Cobra	Cobra	0	1986	\N	87	Action,Crime,Thriller
tt0090863	movie	The Color of Money	The Color of Money	0	1986	\N	119	Drama,Sport
tt0090887	movie	Critters	Critters	0	1986	\N	86	Comedy,Horror,Sci-Fi
tt0090888	movie	Crossroads	Crossroads	0	1986	\N	99	Drama,Music,Mystery
tt0090927	movie	The Delta Force	The Delta Force	0	1986	\N	125	Action,Adventure,Drama
tt0090966	movie	Down and Out in Beverly Hills	Down and Out in Beverly Hills	0	1986	\N	103	Comedy
tt0090967	movie	Down by Law	Down by Law	0	1986	\N	107	Comedy,Crime,Drama
tt0091042	movie	Ferris Bueller's Day Off	Ferris Bueller's Day Off	0	1986	\N	103	Comedy
tt0091059	movie	Flight of the Navigator	Flight of the Navigator	0	1986	\N	90	Adventure,Family,Sci-Fi
tt0091064	movie	The Fly	The Fly	0	1986	\N	96	Drama,Horror,Sci-Fi
tt0091080	movie	Friday the 13th Part VI: Jason Lives	Friday the 13th Part VI: Jason Lives	0	1986	\N	86	Horror,Thriller
tt0091083	movie	From Beyond	From Beyond	0	1986	\N	85	Horror,Sci-Fi
tt0091129	movie	The Golden Child	The Golden Child	0	1986	\N	94	Action,Adventure,Comedy
tt0091149	movie	The Great Mouse Detective	The Great Mouse Detective	0	1986	\N	74	Adventure,Animation,Family
tt0091159	movie	Gung Ho	Gung Ho	0	1986	\N	112	Comedy,Drama
tt0091167	movie	Hannah and Her Sisters	Hannah and Her Sisters	0	1986	\N	107	Comedy,Drama
tt0091187	movie	Heartbreak Ridge	Heartbreak Ridge	0	1986	\N	130	Drama,War
tt0091203	movie	Highlander	Highlander	0	1986	\N	116	Action,Adventure,Fantasy
tt0091209	movie	The Hitcher	The Hitcher	0	1986	\N	97	Thriller
tt0091217	movie	Hoosiers	Hoosiers	0	1986	\N	114	Drama,Sport
tt0091223	movie	House	House	0	1985	\N	93	Comedy,Fantasy,Horror
tt0091225	movie	Howard the Duck	Howard the Duck	0	1986	\N	110	Action,Adventure,Comedy
tt0091251	movie	Come and See	Idi i smotri	0	1985	\N	142	Drama,War
tt0091278	movie	Iron Eagle	Iron Eagle	0	1986	\N	117	Action,Thriller,War
tt0091288	movie	Jean de Florette	Jean de Florette	0	1986	\N	120	Drama
tt0091306	movie	Jumpin' Jack Flash	Jumpin' Jack Flash	0	1986	\N	105	Comedy,Romance,Thriller
tt0091326	movie	The Karate Kid Part II	The Karate Kid Part II	0	1986	\N	113	Action,Family,Romance
tt0091341	movie	Kin-dza-dza!	Kin-dza-dza!	0	1986	\N	135	Comedy,Drama,Sci-Fi
tt0091369	movie	Labyrinth	Labyrinth	0	1986	\N	101	Adventure,Family,Fantasy
tt0091419	movie	Little Shop of Horrors	Little Shop of Horrors	0	1986	\N	94	Comedy,Horror,Musical
tt0091431	movie	Armour of God	Lung hing foo dai	0	1986	\N	88	Action,Adventure,Comedy
tt0091445	movie	Lucas	Lucas	0	1986	\N	100	Comedy,Drama,Romance
tt0091474	movie	Manhunter	Manhunter	0	1986	\N	120	Crime,Horror,Mystery
tt0091480	movie	Manon of the Spring	Manon des sources	0	1986	\N	113	Drama
tt0091499	movie	Maximum Overdrive	Maximum Overdrive	0	1986	\N	98	Action,Comedy,Horror
tt0091530	movie	The Mission	The Mission	0	1986	\N	125	Adventure,Drama,History
tt0091538	movie	Mona Lisa	Mona Lisa	0	1986	\N	104	Crime,Drama,Romance
tt0091541	movie	The Money Pit	The Money Pit	0	1986	\N	91	Comedy
tt0091557	movie	The Mosquito Coast	The Mosquito Coast	0	1986	\N	117	Adventure,Drama,Thriller
tt0091578	movie	My Beautiful Laundrette	My Beautiful Laundrette	0	1985	\N	97	Comedy,Drama,Romance
tt0091605	movie	The Name of the Rose	Der Name der Rose	0	1986	\N	130	Crime,Drama,Mystery
tt0091630	movie	Night of the Creeps	Night of the Creeps	0	1986	\N	88	Comedy,Horror,Sci-Fi
tt0091635	movie	9½ Weeks	Nine 1/2 Weeks	0	1986	\N	117	Drama,Romance
tt0091670	movie	The Sacrifice	Offret	0	1986	\N	149	Drama
tt0091680	movie	One Crazy Summer	One Crazy Summer	0	1986	\N	93	Comedy,Romance
tt0091738	movie	Peggy Sue Got Married	Peggy Sue Got Married	0	1986	\N	103	Comedy,Drama,Fantasy
tt0091763	movie	Platoon	Platoon	0	1986	\N	120	Drama,War
tt0091777	movie	Police Academy 3: Back in Training	Police Academy 3: Back in Training	0	1986	\N	83	Comedy
tt0091778	movie	Poltergeist II: The Other Side	Poltergeist II: The Other Side	0	1986	\N	91	Horror
tt0091790	movie	Pretty in Pink	Pretty in Pink	0	1986	\N	97	Comedy,Drama,Romance
tt0091799	movie	Psycho III	Psycho III	0	1986	\N	93	Horror,Mystery,Thriller
tt0091828	movie	Raw Deal	Raw Deal	0	1986	\N	106	Action,Crime,Thriller
tt0091860	movie	River's Edge	River's Edge	0	1986	\N	99	Crime,Drama
tt0091867	movie	A Room with a View	A Room with a View	0	1985	\N	117	Drama,Romance
tt0091875	movie	Running Scared	Running Scared	0	1986	\N	107	Action,Comedy,Crime
tt0091877	movie	Ruthless People	Ruthless People	0	1986	\N	93	Comedy,Crime
tt0091886	movie	Salvador	Salvador	0	1986	\N	122	Drama,History,Thriller
tt0091949	movie	Short Circuit	Short Circuit	0	1986	\N	98	Comedy,Family,Sci-Fi
tt0091954	movie	Sid and Nancy	Sid and Nancy	0	1986	\N	112	Biography,Drama,Music
tt0091983	movie	Something Wild	Something Wild	0	1986	\N	114	Comedy,Crime,Romance
tt0091993	movie	SpaceCamp	SpaceCamp	0	1986	\N	107	Adventure,Family,Sci-Fi
tt0092005	movie	Stand by Me	Stand by Me	0	1986	\N	89	Adventure,Drama
tt0092007	movie	Star Trek IV: The Voyage Home	Star Trek IV: The Voyage Home	0	1986	\N	119	Adventure,Comedy,Sci-Fi
tt0092048	movie	Tampopo	Tampopo	0	1985	\N	114	Comedy
tt0092067	movie	Castle in the Sky	Tenkû no shiro Rapyuta	0	1986	\N	125	Adventure,Animation,Drama
tt0092076	movie	The Texas Chainsaw Massacre 2	The Texas Chainsaw Massacre 2	0	1986	\N	101	Comedy,Horror
tt0092086	movie	¡Three Amigos!	¡Three Amigos!	0	1986	\N	104	Comedy,Western
tt0092099	movie	Top Gun	Top Gun	0	1986	\N	110	Action,Drama
tt0092106	movie	The Transformers: The Movie	The Transformers: The Movie	0	1986	\N	84	Action,Adventure,Animation
tt0092214	movie	Wildcats	Wildcats	0	1986	\N	106	Comedy,Sport
tt0092240	movie	The Wraith	The Wraith	0	1986	\N	93	Action,Horror,Romance
tt0092263	movie	A Better Tomorrow	Ying hung boon sik	0	1986	\N	95	Action,Crime,Drama
tt0092272	movie	Youngblood	Youngblood	0	1986	\N	110	Drama,Romance,Sport
tt0092493	movie	Crocodile Dundee II	'Crocodile' Dundee II	0	1988	\N	108	Action,Adventure,Comedy
tt0092494	movie	*batteries not included	*batteries not included	0	1987	\N	106	Comedy,Family,Fantasy
tt0092513	movie	Adventures in Babysitting	Adventures in Babysitting	0	1987	\N	102	Adventure,Comedy,Crime
tt0092563	movie	Angel Heart	Angel Heart	0	1987	\N	113	Horror,Mystery,Thriller
tt0092593	movie	Au Revoir les Enfants	Au revoir les enfants	0	1987	\N	104	Drama,War
tt0092603	movie	Babette's Feast	Babettes gæstebud	0	1987	\N	103	Drama
tt0092605	movie	Baby Boom	Baby Boom	0	1987	\N	110	Comedy,Drama,Romance
tt0092610	movie	Bad Taste	Bad Taste	0	1987	\N	91	Comedy,Horror,Sci-Fi
tt0092618	movie	Barfly	Barfly	0	1987	\N	100	Comedy,Drama,Romance
tt0092644	movie	Beverly Hills Cop II	Beverly Hills Cop II	0	1987	\N	100	Action,Comedy,Crime
tt0092654	movie	The Big Easy	The Big Easy	0	1986	\N	102	Comedy,Crime,Drama
tt0092666	movie	Blind Date	Blind Date	0	1987	\N	95	Comedy,Romance
tt0092675	movie	Bloodsport	Bloodsport	0	1988	\N	92	Action,Biography,Drama
tt0092695	movie	The Brave Little Toaster	The Brave Little Toaster	0	1987	\N	90	Adventure,Animation,Family
tt0092699	movie	Broadcast News	Broadcast News	0	1987	\N	133	Comedy,Drama,Romance
tt0092718	movie	Can't Buy Me Love	Can't Buy Me Love	0	1987	\N	94	Comedy,Drama,Romance
tt0092796	movie	Creepshow 2	Creepshow 2	0	1987	\N	92	Comedy,Fantasy,Horror
tt0092804	movie	Cry Freedom	Cry Freedom	0	1987	\N	157	Biography,Drama,History
tt0092890	movie	Dirty Dancing	Dirty Dancing	0	1987	\N	100	Drama,Music,Romance
tt0092925	movie	Dragnet	Dragnet	0	1987	\N	106	Comedy,Crime
tt0092948	movie	Eddie Murphy: Raw	Eddie Murphy: Raw	0	1987	\N	93	Comedy,Documentary
tt0092965	movie	Empire of the Sun	Empire of the Sun	0	1987	\N	153	Drama,History,War
tt0092974	movie	Ernest Goes to Camp	Ernest Goes to Camp	0	1987	\N	92	Comedy,Family
tt0092991	movie	Evil Dead II	Evil Dead II	0	1987	\N	84	Comedy,Horror
tt0093010	movie	Fatal Attraction	Fatal Attraction	0	1987	\N	119	Drama,Thriller
tt0093058	movie	Full Metal Jacket	Full Metal Jacket	0	1987	\N	116	Drama,War
tt0093075	movie	The Gate	The Gate	0	1987	\N	85	Fantasy,Horror
tt0093105	movie	Good Morning, Vietnam	Good Morning, Vietnam	0	1987	\N	121	Biography,Comedy,Drama
tt0093137	movie	Hamburger Hill	Hamburger Hill	0	1987	\N	110	Action,Drama,Thriller
tt0093148	movie	Harry and the Hendersons	Harry and the Hendersons	0	1987	\N	110	Comedy,Family,Fantasy
tt0093177	movie	Hellraiser	Hellraiser	0	1987	\N	94	Horror,Thriller
tt0093185	movie	The Hidden	The Hidden	0	1987	\N	97	Action,Crime,Horror
tt0093191	movie	Wings of Desire	Der Himmel über Berlin	0	1987	\N	128	Drama,Fantasy,Romance
tt0093209	movie	Hope and Glory	Hope and Glory	0	1987	\N	113	Comedy,Drama,Romance
tt0093223	movie	House of Games	House of Games	0	1987	\N	102	Crime,Thriller
tt0093260	movie	Innerspace	Innerspace	0	1987	\N	120	Action,Adventure,Comedy
tt0093300	movie	Jaws: The Revenge	Jaws: The Revenge	0	1987	\N	89	Adventure,Horror,Thriller
tt0093378	movie	La Bamba	La Bamba	0	1987	\N	108	Biography,Drama,Music
tt0093389	movie	The Last Emperor	The Last Emperor	0	1987	\N	163	Biography,Drama,History
tt0093407	movie	Less Than Zero	Less Than Zero	0	1987	\N	98	Crime,Drama
tt0093409	movie	Lethal Weapon	Lethal Weapon	0	1987	\N	109	Action,Crime,Thriller
tt0093428	movie	The Living Daylights	The Living Daylights	0	1987	\N	130	Action,Adventure,Thriller
tt0093437	movie	The Lost Boys	The Lost Boys	0	1987	\N	97	Comedy,Horror
tt0093493	movie	Mannequin	Mannequin	0	1987	\N	90	Comedy,Fantasy,Romance
tt0093507	movie	Masters of the Universe	Masters of the Universe	0	1987	\N	106	Action,Adventure,Fantasy
tt0093512	movie	Maurice	Maurice	0	1987	\N	140	Drama,Romance
tt0093560	movie	The Monster Squad	The Monster Squad	0	1987	\N	79	Action,Comedy,Fantasy
tt0093565	movie	Moonstruck	Moonstruck	0	1987	\N	102	Comedy,Drama,Romance
tt0093578	movie	Mr. India	Mr. India	0	1987	\N	179	Action,Comedy,Drama
tt0093603	movie	Nayakan	Nayakan	0	1987	\N	145	Crime,Drama
tt0093605	movie	Near Dark	Near Dark	0	1987	\N	94	Action,Crime,Drama
tt0093624	movie	Night of the Demons	Night of the Demons	0	1988	\N	90	Comedy,Fantasy,Horror
tt0093629	movie	A Nightmare on Elm Street 3: Dream Warriors	A Nightmare on Elm Street 3: Dream Warriors	0	1987	\N	96	Fantasy,Horror
tt0093640	movie	No Way Out	No Way Out	0	1987	\N	114	Action,Crime,Drama
tt0093677	movie	Opera	Opera	0	1987	\N	107	Horror,Mystery,Thriller
tt0093692	movie	Over the Top	Over the Top	0	1987	\N	93	Action,Drama,Sport
tt0093693	movie	Overboard	Overboard	0	1987	\N	106	Comedy,Romance
tt0093748	movie	Planes, Trains & Automobiles	Planes, Trains & Automobiles	0	1987	\N	93	Comedy
tt0093756	movie	Police Academy 4: Citizens on Patrol	Police Academy 4: Citizens on Patrol	0	1987	\N	88	Comedy,Crime
tt0093773	movie	Predator	Predator	0	1987	\N	107	Action,Adventure,Sci-Fi
tt0093777	movie	Prince of Darkness	Prince of Darkness	0	1987	\N	102	Horror
tt0093779	movie	The Princess Bride	The Princess Bride	0	1987	\N	98	Adventure,Family,Fantasy
tt0093818	movie	Radio Days	Radio Days	0	1987	\N	88	Comedy
tt0093822	movie	Raising Arizona	Raising Arizona	0	1987	\N	94	Comedy,Crime
tt0093857	movie	Revenge of the Nerds II: Nerds in Paradise	Revenge of the Nerds II: Nerds in Paradise	0	1987	\N	88	Comedy
tt0093870	movie	RoboCop	RoboCop	0	1987	\N	102	Action,Crime,Sci-Fi
tt0093886	movie	Roxanne	Roxanne	0	1987	\N	107	Comedy,Romance
tt0093894	movie	The Running Man	The Running Man	0	1987	\N	101	Action,Sci-Fi,Thriller
tt0093936	movie	The Secret of My Success	The Secret of My Success	0	1987	\N	111	Comedy,Romance
tt0094006	movie	Some Kind of Wonderful	Some Kind of Wonderful	0	1987	\N	95	Drama,Romance
tt0094012	movie	Spaceballs	Spaceballs	0	1987	\N	96	Adventure,Comedy,Sci-Fi
tt0094025	movie	Stakeout	Stakeout	0	1987	\N	117	Action,Comedy,Crime
tt0094027	movie	Stand and Deliver	Stand and Deliver	0	1988	\N	103	Biography,Drama
tt0094035	movie	The Stepfather	The Stepfather	0	1987	\N	89	Horror,Thriller
tt0094072	movie	Summer School	Summer School	0	1987	\N	97	Comedy,Romance
tt0094074	movie	Superman IV: The Quest for Peace	Superman IV: The Quest for Peace	0	1987	\N	90	Action,Adventure,Family
tt0094118	movie	Teen Wolf Too	Teen Wolf Too	0	1987	\N	95	Comedy,Fantasy
tt0094137	movie	3 Men and a Baby	3 Men and a Baby	0	1987	\N	102	Comedy,Drama,Family
tt0094138	movie	Three O'Clock High	Three O'Clock High	0	1987	\N	97	Comedy
tt0094142	movie	Throw Momma from the Train	Throw Momma from the Train	0	1987	\N	88	Comedy,Crime,Thriller
tt0094226	movie	The Untouchables	The Untouchables	0	1987	\N	119	Crime,Drama,Thriller
tt0094291	movie	Wall Street	Wall Street	0	1987	\N	126	Crime,Drama
tt0094332	movie	The Witches of Eastwick	The Witches of Eastwick	0	1987	\N	118	Comedy,Fantasy,Horror
tt0094336	movie	Withnail & I	Withnail & I	0	1987	\N	107	Comedy,Drama
tt0094602	movie	Above the Law	Above the Law	0	1988	\N	99	Action,Crime,Drama
tt0094606	movie	The Accidental Tourist	The Accidental Tourist	0	1988	\N	121	Drama,Romance
tt0094608	movie	The Accused	The Accused	0	1988	\N	111	Crime,Drama
tt0094625	movie	Akira	Akira	0	1988	\N	124	Animation,Drama,Sci-Fi
tt0094631	movie	Alien Nation	Alien Nation	0	1988	\N	91	Action,Sci-Fi
tt0094663	movie	Another Woman	Another Woman	0	1988	\N	81	Drama
tt0094715	movie	Beaches	Beaches	0	1988	\N	123	Comedy,Drama,Music
tt0094721	movie	Beetlejuice	Beetlejuice	0	1988	\N	92	Comedy,Fantasy
tt0094737	movie	Big	Big	0	1988	\N	104	Comedy,Drama,Fantasy
tt0094739	movie	Big Business	Big Business	0	1988	\N	97	Comedy
tt0094746	movie	Biloxi Blues	Biloxi Blues	0	1988	\N	106	Comedy,Drama
tt0094747	movie	Bird	Bird	0	1988	\N	161	Biography,Drama,Music
tt0094761	movie	The Blob	The Blob	0	1988	\N	95	Horror,Sci-Fi,Thriller
tt0094812	movie	Bull Durham	Bull Durham	0	1988	\N	108	Comedy,Romance,Sport
tt0094824	movie	Caddyshack II	Caddyshack II	0	1988	\N	98	Comedy,Sport
tt0094862	movie	Child's Play	Child's Play	0	1988	\N	87	Horror,Thriller
tt0094889	movie	Cocktail	Cocktail	0	1988	\N	104	Comedy,Drama,Romance
tt0094890	movie	Cocoon: The Return	Cocoon: The Return	0	1988	\N	116	Adventure,Comedy,Mystery
tt0094894	movie	Colors	Colors	0	1988	\N	120	Action,Crime,Drama
tt0094898	movie	Coming to America	Coming to America	0	1988	\N	116	Comedy,Romance
tt0094919	movie	Critters 2	Critters 2	0	1988	\N	86	Comedy,Horror,Sci-Fi
tt0094947	movie	Dangerous Liaisons	Dangerous Liaisons	0	1988	\N	119	Drama,Romance
tt0094963	movie	The Dead Pool	The Dead Pool	0	1988	\N	91	Action,Crime,Mystery
tt0094964	movie	Dead Ringers	Dead Ringers	0	1988	\N	116	Drama,Horror,Thriller
tt0095016	movie	Die Hard	Die Hard	0	1988	\N	132	Action,Thriller
tt0095031	movie	Dirty Rotten Scoundrels	Dirty Rotten Scoundrels	0	1988	\N	110	Comedy,Crime
tt0095082	movie	Eight Men Out	Eight Men Out	0	1988	\N	119	Drama,History,Sport
tt0095088	movie	Elvira: Mistress of the Dark	Elvira: Mistress of the Dark	0	1988	\N	96	Comedy,Horror
tt0095159	movie	A Fish Called Wanda	A Fish Called Wanda	0	1988	\N	108	Comedy,Crime
tt0095174	movie	Frantic	Frantic	0	1988	\N	120	Crime,Drama,Mystery
tt0095179	movie	Friday the 13th Part VII: The New Blood	Friday the 13th Part VII: The New Blood	0	1988	\N	88	Horror,Thriller
tt0095188	movie	Funny Farm	Funny Farm	0	1988	\N	101	Comedy,Drama
tt0095243	movie	Gorillas in the Mist	Gorillas in the Mist: The Story of Dian Fossey	0	1988	\N	129	Biography,Drama
tt0095250	movie	The Big Blue	Le grand bleu	0	1988	\N	168	Adventure,Drama,Sport
tt0095253	movie	The Great Outdoors	The Great Outdoors	0	1988	\N	91	Comedy
tt0095270	movie	Hairspray	Hairspray	0	1988	\N	92	Comedy,Drama,Family
tt0095271	movie	Halloween: The Return of Michael Myers	Halloween 4: The Return of Michael Myers	0	1988	\N	88	Horror,Thriller
tt0095294	movie	Hellbound: Hellraiser II	Hellbound: Hellraiser II	0	1988	\N	97	Horror,Thriller
tt0095327	movie	Grave of the Fireflies	Hotaru no haka	0	1988	\N	89	Animation,Drama,War
tt0095348	movie	I'm Gonna Git You Sucka	I'm Gonna Git You Sucka	0	1988	\N	88	Action,Comedy,Crime
tt0095403	movie	Police Story 2	Ging chaat goo si juk jaap	0	1988	\N	101	Action,Comedy,Crime
tt0095444	movie	Killer Klowns from Outer Space	Killer Klowns from Outer Space	0	1988	\N	88	Comedy,Horror,Sci-Fi
tt0095467	movie	A Short Film About Love	Krótki film o milosci	0	1988	\N	87	Drama,Romance
tt0095468	movie	A Short Film About Killing	Krótki film o zabijaniu	0	1988	\N	84	Crime,Drama
tt0095489	movie	The Land Before Time	The Land Before Time	0	1988	\N	69	Adventure,Animation,Drama
tt0095497	movie	The Last Temptation of Christ	The Last Temptation of Christ	0	1988	\N	164	Drama
tt0095519	movie	License to Drive	License to Drive	0	1988	\N	88	Comedy
tt0095560	movie	Mac and Me	Mac and Me	0	1988	\N	95	Adventure,Family,Fantasy
tt0095583	movie	Maniac Cop	Maniac Cop	0	1988	\N	85	Action,Crime,Horror
tt0095593	movie	Married to the Mob	Married to the Mob	0	1988	\N	104	Comedy,Crime,Romance
tt0095631	movie	Midnight Run	Midnight Run	0	1988	\N	126	Action,Comedy,Crime
