tt0086541	nm0000343	nm0000343
tt0086567	nm0000824	nm0489623,nm0662748,nm0338396
tt0086617	nm0001837	nm0932011,nm0001837,nm0462272,nm0788991
tt0086619	nm0000659	nm0742768,nm0000659,nm0801953
tt0086637	nm0000095	nm0000095
tt0086837	nm0001382	nm0002009,nm0001382
tt0086856	nm0725379	nm0711996
tt0086873	nm0005348	nm0204552,nm0646255,nm0004675
tt0086879	nm0001232	nm0787323,nm0537004
tt0086927	nm0411477	nm0411444,nm0411477,nm0698493
tt0086960	nm0000976	nm0677943,nm0045301
tt0086969	nm0000570	nm0923607,nm0472255,nm0066986
tt0086979	nm0001054,nm0001053	nm0001054,nm0001053
tt0086984	nm0000361	nm0043334,nm0000361
tt0086993	nm0002044	nm0396429,nm0004122
tt0087003	nm0000095	nm0000095
tt0087032	nm0624102	nm0946717,nm0624102,nm0748665,nm0588458
tt0087050	nm0452607	nm0000175,nm0326070
tt0087075	nm0001403	nm0141462,nm0001403,nm0674518
tt0087078	nm0281507	nm0397574,nm0859471,nm0176689,nm0542970
tt0087089	nm0000338	nm0448379,nm0000338,nm0701374,nm0368180
tt0087175	nm0747849	nm0521739,nm0751080,nm0747849
tt0087182	nm0000186	nm0378541,nm0000186
tt0087233	nm0343260	nm0188165
tt0087262	nm0504495	nm0000175,nm0542970
tt0087277	nm0006889	nm0685673
tt0087298	nm0957263	nm0589485,nm0413826,nm0457725,nm0914536,nm0169231,nm0757239,nm0192446
tt0087332	nm0718645	nm0000101,nm0000601,nm0001548
tt0087363	nm0001102	nm0001060
tt0087365	nm0399853	nm0123194,nm0001801,nm0042472
tt0087469	nm0000229	nm0404754,nm0441718,nm0000184
tt0087507	nm0002132	nm0825799,nm0474374,nm0173080,nm0364825
tt0087538	nm0000814	nm0436543
tt0087544	nm0594503	nm0594503,nm1248357,nm1248358,nm0411872
tt0087553	nm0423646	nm0732430
tt0087578	nm0005033	nm0849282,nm1471273
tt0087597	nm0145309	nm0079471
tt0087727	nm0957263	nm0798649,nm0506062,nm0082893,nm0116145,nm0189845,nm0393678
tt0087747	nm0005196	nm0005196,nm0135117
tt0087755	nm0000568	nm0665305,nm0850695,nm0000568
tt0087781	nm0001469	nm0538897,nm0870013,nm0244620
tt0087799	nm0248054	nm0248054
tt0087800	nm0000127	nm0000127
tt0087803	nm0705535	nm0000567,nm0705535
tt0087843	nm0001466	nm0340580,nm0073053,nm0207401,nm0575804,nm0033490,nm0274853,nm0001466,nm0436757,nm0002759
tt0087884	nm0000694	nm0141281,nm0001731,nm0232924
tt0087892	nm0000180	nm0286950,nm1802792,nm0000180
tt0087909	nm0000783	nm0000783,nm0274853
tt0087910	nm0706296	nm0417903,nm0337008,nm0072112,nm0415979,nm0075688,nm1121400
tt0087928	nm0933505	nm0411477,nm0698493,nm0933505
tt0087957	nm0536299	nm0536299,nm0088479
tt0087985	nm0587518	nm0721817,nm0587518
tt0087995	nm0007182	nm0007182
tt0088000	nm0437596	nm0582481,nm0854185,nm0951599,nm0119542
tt0088011	nm0000709	nm0858736,nm0229644,nm0291442,nm0798988
tt0088024	nm0000341	nm0000341
tt0088083	nm0532702	nm0532702,nm0354525,nm0367308
tt0088117	nm0783398	nm0128858,nm0382652
tt0088128	nm0000455	nm0000455
tt0088161	nm0000165	nm0004976,nm0295171,nm0304665,nm0541632
tt0088170	nm0000559	nm0734472,nm0071790
tt0088172	nm0000118	nm0262595,nm0317279,nm0718466
tt0088178	nm0001129	nm0001129,nm0848088
tt0088184	nm0000464	nm0000464
tt0088194	nm0001353	nm0001353,nm0343419
tt0088206	nm0844358	nm0643973
tt0088247	nm0000116	nm0000116,nm0005036,nm0936537
tt0088258	nm0001661	nm0001302,nm0571106,nm0733427,nm0001661
tt0088272	nm0876227	nm0876227
tt0088286	nm0000720,nm0001878,nm0958387	nm0000720,nm0001878,nm0958387,nm0121789
tt0088323	nm0000583	nm0000583,nm0917833,nm0256779,nm0247691
tt0088414	nm0000698	nm0196362,nm0002216,nm0000698
tt0088680	nm0000217	nm0591387
tt0088708	nm0278735	nm0210335,nm0459047,nm0024948,nm0798033
tt0088763	nm0000709	nm0000709,nm0301826
tt0088794	nm0390822	nm0390822
tt0088814	nm0075859,nm0723704	nm0018583,nm0420679,nm0314788,nm0075859,nm0723704,nm0932960,nm0605730,nm0949954,nm0828245,nm0354940,nm0803100,nm0004877,nm0547850,nm0401362,nm0789873,nm0560329,nm0615780,nm0166256,nm0498991
tt0088846	nm0000416	nm0000416,nm0001779,nm0571650
tt0088847	nm0000455	nm0000455
tt0088850	nm0001353	nm0567346,nm0918339,nm0365390
tt0088889	nm0853546	nm0000175
tt0088930	nm0528718	nm0000484,nm0528718,nm0695422
tt0088933	nm0000165	nm0070676,nm0764545
tt0088939	nm0000229	nm0583675,nm0907504
tt0088944	nm0504495	nm0517188,nm0918861,nm0211823
tt0088979	nm0934578	nm0024388,nm0778819,nm1521062
tt0088993	nm0001681	nm0001681
tt0089003	nm0935382	nm0415979,nm0307257
tt0089013	nm0000877	nm0332417,nm0000783,nm0000877,nm0274853
tt0089017	nm0782384	nm0054713
tt0089092	nm0000583	nm0519530,nm0451689
tt0089114	nm0001102	nm0525591
tt0089118	nm0541677	nm0576312,nm0281411
tt0089153	nm0000682	nm0812121,nm0000682
tt0089155	nm0006916	nm0567780,nm0000921,nm0004675
tt0089173	nm0826164	nm0457725,nm0169308,nm0826164,nm0192446,nm0589485,nm0791803
tt0089175	nm0276169	nm0276169
tt0089218	nm0001149	nm0001060,nm0000229
tt0089280	nm0707691	nm0707691
tt0089346	nm0000484	nm0467193
tt0089360	nm0549658	nm0000390
tt0089370	nm0853546	nm0742797,nm0465199,nm0858736
tt0089374	nm0000329,nm0155179	nm0000329,nm0849282
tt0089393	nm0331989	nm0271022,nm0291449
tt0089421	nm0496746	nm0353584,nm0704164,nm0798033
tt0089424	nm0002199	nm0700194,nm0775055
tt0089457	nm0001149	nm0451689,nm0859241,nm0542539,nm0672459
tt0089461	nm0776317	nm0893207
tt0089469	nm0000631	nm0387132
tt0089489	nm0001361	nm0933214,nm0639321,nm0415979,nm0035830,nm0690905
tt0089530	nm0644695,nm0004306	nm0371249,nm0004306
tt0089543	nm0236769	nm0891554,nm0002216,nm0458228
tt0089560	nm0000953	nm0357703
tt0089606	nm0002120	nm0433653,nm0002120,nm0117530,nm0074719
tt0089670	nm0002132	nm0000455,nm0458228
tt0089686	nm0794791	nm0153883,nm0000127
tt0089695	nm0477035	nm0628838,nm0477035,nm0833298
tt0089730	nm0832573	nm0898001,nm0385653,nm0369492,nm0731271
tt0089755	nm0001628	nm0227598,nm0862189,nm1429643,nm0525104
tt0089767	nm0000142	nm0125060,nm0795461
tt0089791	nm0000318	nm0367005,nm0000607,nm0889962
tt0089822	nm0661577,nm0797526	nm0411477,nm0698493,nm0087904,nm0790775
tt0089841	nm0001379	nm0174410,nm0730027
tt0089853	nm0000095	nm0000095
tt0089869	nm0614276	nm0365532,nm0046326,nm0492649,nm0683578
tt0089880	nm0181902	nm0606251,nm0418883,nm0000230,nm0000116
tt0089881	nm0000041	nm0000041,nm0644823,nm0406836,nm0000636
tt0089885	nm0002340	nm0522454,nm0660016,nm0635920,nm0002340
tt0089886	nm0004838	nm0411477,nm0698493,nm0868242
tt0089893	nm0281507	nm0397574,nm0264088,nm0292129,nm0859471,nm0934817
tt0089901	nm0357891	nm0764592,nm0614775,nm0228970,nm0357891
tt0089907	nm0639321	nm0723248,nm0751652,nm0834183,nm0639321
tt0089908	nm0004555	nm0004555,nm0219456,nm0000875
tt0089927	nm0000230	nm0000230
tt0089941	nm0464846	nm0587429,nm0956928,nm0120483,nm0000041,nm0452878,nm0644823
tt0089961	nm0844358	nm0628058,nm0628174
tt0090021	nm0003733	nm0000175
tt0090022	nm0001410	nm0001410,nm0440461
tt0090056	nm0000484	nm0000101,nm0858686,nm0304665,nm0541632
tt0090060	nm0001708	nm0001708,nm0475802
tt0090094	nm0169540	nm0169540
tt0090095	nm0000108	nm0000108,nm0427136,nm0494378,nm0674700,nm0773389
tt0090098	nm0005348	nm0828484,nm0718459
tt0090103	nm0001661	nm0089237,nm0731271
tt0090142	nm0199722	nm0517188,nm0918861
tt0090180	nm0001243	nm0677514,nm0001243
tt0090190	nm0381230,nm0442207	nm0442207,nm0728766,nm0855988,nm0835376
tt0090248	nm0038953	nm0452837,nm0386259
tt0090264	nm0322515	nm0537363,nm0933865,nm0001220
tt0090305	nm0000455	nm0000455,nm0271167,nm0301362
tt0090329	nm0001837	nm0446015,nm0908807,nm0908620
tt0090350	nm0001047	nm1084359,nm0000231,nm0001047
tt0090357	nm0001469	nm0236279,nm0001060
tt0090555	nm0265363	nm0787185,nm0180257,nm0001357
tt0090563	nm0000894	nm0229172,nm0000894
tt0090583	nm0001880	nm0000519,nm0443730,nm0213932
tt0090605	nm0000116	nm0000116,nm0318429,nm0001353,nm0639321,nm0795953
tt0090633	nm0089940	nm0294440,nm0312076,nm0456946
tt0090655	nm0910510	nm0045301
tt0090660	nm0504495	nm0004976,nm0000601,nm0005077,nm0868242
tt0090670	nm0001226	nm0507900,nm0443582
tt0090685	nm0582635	nm0001098,nm0276248,nm0810948,nm0436950,nm0692332,nm0868242,nm0000601,nm0262414
tt0090728	nm0000118	nm0325778,nm0918434,nm0725379
tt0090756	nm0000186	nm0000186
tt0090830	nm0354279	nm0575865,nm0026803,nm0140572
tt0090852	nm0602454	nm0292450
tt0090859	nm0181902	nm0331514,nm0000230
tt0090863	nm0000217	nm0856677,nm0697115
tt0090887	nm0378893	nm0611344,nm0378893,nm0649210
tt0090888	nm0001353	nm0299301
tt0090927	nm0324875	nm0116145,nm0324875
tt0090966	nm0005196	nm0268988,nm0005196,nm0135117
tt0090967	nm0000464	nm0000464
tt0091042	nm0000455	nm0000455
tt0091059	nm0459170	nm0048741,nm0123674,nm0533975
tt0091064	nm0000343	nm0486228,nm0688279,nm0000343
tt0091080	nm0572951	nm0572951,nm0192446,nm0589485
tt0091083	nm0002340	nm0522454,nm0951206,nm0660016,nm0002340
tt0091129	nm0006916	nm0271022
tt0091149	nm0166256,nm0615780,nm0585150,nm0560329	nm0949954,nm0314788,nm0401362,nm0166256,nm0615780,nm0606407,nm0639965,nm0560329,nm0585150,nm0789873,nm0864547,nm0301810,nm0236279
tt0091159	nm0000165	nm0089637,nm0304665,nm0541632
tt0091167	nm0000095	nm0000095
tt0091187	nm0000142	nm0135829,nm0352518,nm0830472
tt0091203	nm0611683	nm0927074,nm0069282,nm0272511
tt0091209	nm0363553	nm0714599
tt0091217	nm0000770	nm0686233
tt0091223	nm0591171	nm0215269,nm0928832
tt0091225	nm0404754	nm0314153,nm0404754,nm0441718,nm0562554
tt0091251	nm0459552	nm0010696,nm0459552
tt0091278	nm0002089	nm0253106,nm0002089
tt0091288	nm0001945	nm0001945,nm0102722,nm0656528
tt0091306	nm0001508	nm0291905,nm0796124,nm0583600,nm0859977,nm0211823
tt0091326	nm0000814	nm0436543
tt0091341	nm0199381	nm0199381,nm0300175
tt0091369	nm0001345	nm0497140,nm0001345,nm0001402
tt0091419	nm0000568	nm0039141,nm0000339,nm0341458
tt0091431	nm0000329,nm0874676	nm0938944,nm0849282,nm1022277,nm5025819,nm0791949,nm0000329,nm0212933
tt0091445	nm0783544	nm0783544
tt0091474	nm0000520	nm0365383,nm0000520
tt0091480	nm0001945	nm0001945,nm0102722,nm0656528
tt0091499	nm0000175	nm0000175
tt0091530	nm0423646	nm0004122
tt0091538	nm0001403	nm0001403,nm0500896
tt0091541	nm0000907	nm0318429
tt0091557	nm0001837	nm0857623,nm0001707
tt0091578	nm0001241	nm0475659
tt0091605	nm0000269	nm0248767,nm0001949,nm0102722,nm0291442,nm0323708
tt0091630	nm0215269	nm0215269
tt0091635	nm0001490	nm0573946,nm0461341,nm0455394,nm0449576
tt0091670	nm0001789	nm0001789
tt0091680	nm0390822	nm0390822
tt0091738	nm0000338	nm0500090,nm0765403
tt0091763	nm0000231	nm0000231
tt0091777	nm0661577	nm0411477,nm0698493,nm0704164,nm0087904,nm0790775
tt0091778	nm0001270	nm0896131,nm0334457
tt0091790	nm0222043	nm0000455
tt0091799	nm0000578	nm0688279,nm0088645
tt0091828	nm0410139	nm0898812,nm0006872,nm0222904,nm0923319
tt0091860	nm0006853	nm0422791
tt0091867	nm0412465	nm0286950,nm0695609
tt0091875	nm0001382	nm0222904,nm0404128
tt0091877	nm0000720,nm0001878,nm0958387	nm0490958,nm0377958
tt0091886	nm0000231	nm0000231,nm0975328
tt0091949	nm0000824	nm0934093,nm0534681,nm0850695
tt0091954	nm0007182	nm0007182,nm0941067
tt0091983	nm0001129	nm0296861
tt0091993	nm0934863	nm0337731,nm0593200,nm0047436,nm0931121
tt0092005	nm0001661	nm0000175,nm0317279,nm0262595
tt0092007	nm0000559	nm0734472,nm0000559,nm0071790,nm0576228,nm0471298,nm0583292
tt0092048	nm0411631	nm0411631
tt0092067	nm0594503	nm0594503,nm0842605
tt0092076	nm0001361	nm0141281,nm0001361
tt0092086	nm0000484	nm0000188,nm0584427,nm0005271
tt0092099	nm0001716	nm0143596,nm0258390,nm1274594,nm0803730
tt0092106	nm0793802	nm0295357
tt0092214	nm0006916	nm0755294
tt0092240	nm0555549	nm0555549
tt0092263	nm0000247	nm0150916,nm0505000,nm0000247
tt0092272	nm0548533	nm0548533,nm0926237
tt0092493	nm0180257	nm0001357,nm0389495
tt0092494	nm0730422	nm0308376,nm0083348,nm0730422,nm0534681,nm0934093
tt0092513	nm0001060	nm0799562
tt0092563	nm0000570	nm0387132,nm0000570
tt0092593	nm0001501	nm0001501
tt0092603	nm0002196	nm0227598,nm0002196
tt0092605	nm0796124	nm0583600,nm0796124
tt0092610	nm0001392	nm0001392,nm0383958,nm0358632
tt0092618	nm0775447	nm0001977
tt0092644	nm0001716	nm0045301,nm0677943,nm0000552,nm0905160,nm0272511,nm0803730,nm0318429,nm0458711
tt0092654	nm0564319	nm0677943,nm0052944,nm0564319
tt0092666	nm0001175	nm0490958,nm0001175,nm0228908,nm0248901,nm0740568
tt0092675	nm0036582	nm0504802,nm0181731,nm0295305
tt0092695	nm0715916	nm0228300,nm0715916,nm0710020,nm0568505
tt0092699	nm0000985	nm0000985
tt0092718	nm0711114	nm0842464
tt0092796	nm0331193	nm0000175,nm0001681,nm0282061
tt0092804	nm0000277	nm0109300,nm0940581
tt0092890	nm0001915	nm0075044
tt0092925	nm0542539	nm0000101,nm0958993,nm0542539,nm0916131
tt0092948	nm0870186	nm0000552,nm0005540
tt0092965	nm0000229	nm0001779,nm0050618,nm0583675
tt0092974	nm0156047	nm0156047,nm0760244,nm0495299,nm0676133
tt0092991	nm0000600	nm0000600,nm0818547
tt0093010	nm0001490	nm0213139
tt0093058	nm0000040	nm0000040,nm0380282,nm0368007
tt0093075	nm0847749	nm0002749
tt0093105	nm0001469	nm0548732
tt0093137	nm0410139	nm0135829
tt0093148	nm0213100	nm0213100,nm0551976,nm1360612
tt0093177	nm0000850	nm0000850
tt0093185	nm0794791	nm0467942
tt0093191	nm0000694	nm0000694,nm0359563
tt0093209	nm0000958	nm0000958
tt0093223	nm0000519	nm0000519,nm0441747
tt0093260	nm0001102	nm0698734,nm0090151
tt0093300	nm0765121	nm0001940,nm0208775
tt0093378	nm0883609	nm0883609
tt0093389	nm0000934	nm0672546,nm0000934,nm0881100,nm0699701
tt0093407	nm0437709	nm0254735,nm0679037
tt0093409	nm0001149	nm0000948,nm0090151
tt0093428	nm0322515	nm0537363,nm0933865,nm0001220
tt0093437	nm0001708	nm0278969,nm0421894,nm0090151
tt0093493	nm0331998	nm0749493,nm0331998
tt0093507	nm0323787	nm0643973,nm0006809,nm0323787
tt0093512	nm0412465	nm0286950,nm0381388,nm0412465
tt0093560	nm0215269	nm0000948,nm0215269
tt0093565	nm0422484	nm0788234
tt0093578	nm0001408	nm0015287,nm0451311
tt0093603	nm0711745	nm0049400,nm0707366,nm0711745
tt0093605	nm0000941	nm0000941,nm0714599
tt0093624	nm0855107	nm0041980
tt0093629	nm0751080	nm0000127,nm0905818,nm0001104,nm0751080
tt0093640	nm0002044	nm0269879,nm0307561
tt0093677	nm0000783	nm0000783,nm0274853
tt0093692	nm0324875	nm0176684,nm0257168,nm0798103,nm0000230
tt0093693	nm0005190	nm0228908
tt0093748	nm0000455	nm0000455
tt0093756	nm0236930	nm0411477,nm0698493,nm0704164,nm0087904,nm0790775
tt0093773	nm0001532	nm0859029,nm0859049
tt0093777	nm0000118	nm0000118
tt0093779	nm0001661	nm0001279
tt0093818	nm0000095	nm0000095
tt0093822	nm0001054,nm0001053	nm0001053,nm0001054
tt0093857	nm0005387	nm0582481,nm0854185,nm0951599,nm0119542,nm0348415,nm0551187
tt0093870	nm0000682	nm0627159,nm0591160
tt0093886	nm0770961	nm0744562,nm0000188
tt0093894	nm0001274	nm0000175,nm0211823
tt0093936	nm0006889	nm0143596,nm0258390,nm0139218
tt0094006	nm0222043	nm0000455
tt0094012	nm0000316	nm0000316,nm0576070,nm0334283
tt0094025	nm0000824	nm0467942
tt0094027	nm0579466	nm0579466,nm0615556
tt0094035	nm0747849	nm0498839,nm0307257,nm0922799
tt0094072	nm0005348	nm0083699,nm0201984,nm0291449
tt0094074	nm0002089	nm0796950,nm0795975,nm0001659,nm0465199,nm0742797
tt0094118	nm0500609	nm0517188,nm0918861,nm0471352
tt0094137	nm0000559	nm0785684,nm0650561,nm0189979
tt0094138	nm0423333	nm1075295,nm0844214
tt0094142	nm0000362	nm0798800
tt0094226	nm0000361	nm0289708,nm0626479,nm0000519
tt0094291	nm0000231	nm0007140,nm0000231
tt0094332	nm0004306	nm0881433,nm0188165
tt0094336	nm0732430	nm0732430
tt0094602	nm0001112	nm0001112,nm0000219,nm0696267,nm0795953
tt0094606	nm0001410	nm0878773,nm0301715,nm0001410
tt0094608	nm0438279	nm0867719
tt0094625	nm0960028	nm0960028,nm0368051
tt0094631	nm0048491	nm0639328
tt0094663	nm0000095	nm0000095
tt0094715	nm0005190	nm0201727,nm0232858
tt0094721	nm0000318	nm0568313,nm0933733,nm0803730
tt0094737	nm0001508	nm0002657,nm0818576
tt0094739	nm0000720	nm0682752,nm0747822
tt0094746	nm0001566	nm0800319
tt0094747	nm0000142	nm0000713
tt0094761	nm0751080	nm0800796,nm0510989,nm0589614,nm0751080,nm0001104
tt0094812	nm0005421	nm0005421
tt0094824	nm0035106	nm0236519,nm0000601,nm0448469,nm0868242
tt0094862	nm0276169	nm0238841,nm0480843,nm0276169
tt0094889	nm0002044	nm0332392
tt0094890	nm0677951	nm0764545,nm0002448,nm0103215
tt0094894	nm0000454	nm0771512,nm0223960
tt0094898	nm0000484	nm0000552,nm0790775,nm0087904
tt0094919	nm0308376	nm0878638,nm0308376
tt0094947	nm0001241	nm0358960,nm0480166
tt0094963	nm0887174	nm0277807,nm0277849,nm0788975,nm0669243,nm0787688
tt0094964	nm0000343	nm0000343,nm0811138,nm0939562,nm0311316
tt0095016	nm0001532	nm0861636,nm0835732,nm0211823
tt0095031	nm0000568	nm0490958,nm0788630,nm0377417
tt0095082	nm0000626	nm0039362,nm0000626
tt0095088	nm0797526	nm0250735,nm0660893,nm0005308
tt0095159	nm0000092,nm0187769	nm0000092,nm0187769
tt0095174	nm0000591	nm0000591,nm0102722,nm0001801,nm0343391
tt0095179	nm0119106	nm0353038,nm0275751,nm0192446,nm0589485
tt0095188	nm0001351	nm0188832,nm0090151
tt0095243	nm0000776	nm0371038,nm0287638,nm0357703,nm0614742
tt0095250	nm0000108	nm0000108,nm0307561,nm0325665,nm0562936,nm0674700
tt0095253	nm0222043	nm0000455
tt0095270	nm0000691	nm0000691
tt0095271	nm0514546	nm0513772,nm0711910,nm0749318,nm0568416
tt0095294	nm0709752	nm0000850,nm0040643
tt0095327	nm0847223	nm0636435,nm0847223
tt0095348	nm0005540	nm0005540
tt0095403	nm0000329	nm0000329,nm0165560,nm0849282
tt0095444	nm0158014	nm0158006,nm0158008,nm0158014
tt0095467	nm0001425	nm0001425,nm0682830
tt0095468	nm0001425	nm0001425,nm0682830
tt0095489	nm0089940	nm0471217,nm0294440,nm0312076
tt0095497	nm0000217	nm0443611,nm0001707
tt0095519	nm0066439	nm0866063
tt0095560	nm0706296	nm0706296,nm0270841
tt0095583	nm0527350	nm0169540
tt0095593	nm0001129	nm0835299,nm0122787
tt0095631	nm0000976	nm0303032
tt0095647	nm0000570	nm0314665
tt0095655	nm0469557,nm0157670	nm0001391,nm0628058
tt0095675	nm0000264	nm0000264,nm0168413
tt0095687	nm0000907	nm0421948,nm0918339,nm0365390,nm0721800
tt0095690	nm0677953	nm0427468,nm0398286,nm0398287,nm0880261
tt0095705	nm0001878	nm0958387,nm0000720,nm0001878,nm0698493
tt0095715	nm0840905	nm0140902,nm0840905
tt0095742	nm0001317	nm0000127,nm0467889,nm0001338,nm0923646,nm0003117
tt0095765	nm0868153	nm0868153,nm0660031,nm0258268
tt0095776	nm0780117	nm0185084,nm0228400,nm0003506,nm0314788,nm0300265,nm0710020,nm1573880,nm0047193,nm0936374,nm0585150,nm0021249,nm0873779,nm0510674,nm0147745,nm0949954,nm0429749,nm0002042,nm0334057,nm3071117,nm0399252,nm0401362,nm0542706,nm0073714
tt0095800	nm0000269	nm0193617,nm0102722
tt0095801	nm0000727	nm0012280,nm0000727,nm0230547
tt0095863	nm0181741	nm0181741
tt0095882	nm0002887	nm0411477,nm0698493,nm0193615,nm0087904,nm0704164,nm0790775
tt0095889	nm0792446	nm0792446,nm0846532,nm0270841
tt0095897	nm0001382	nm0272511
tt0095925	nm0935644	nm0433179,nm0136737,nm0935644,nm0918376,nm0313927
tt0095953	nm0001469	nm0607454,nm0060103
tt0095956	nm0003423	nm0606251,nm0000230,nm0504802
tt0095963	nm0001353	nm0001353,nm0459067,nm0448392
tt0095990	nm0927296	nm0927296
tt0096018	nm0001486	nm0284524
tt0096061	nm0001149	nm0322248,nm0640874,nm0002042
tt0096071	nm0000127	nm0205634,nm0561802,nm0800834
tt0096073	nm0776209	nm0337731,nm0337825
tt0096094	nm0000455	nm0000455
tt0096098	nm0006854	nm0956594,nm0123674,nm0677943
tt0096101	nm0425540	nm0534681,nm0934093
tt0096163	nm0806293	nm0469104,nm0806293
tt0096219	nm0000231	nm0802354,nm0091899,nm0767730,nm0000231
tt0096244	nm0001801	nm0001801
tt0096251	nm0875354	nm0875354
tt0096256	nm0000118	nm0625688,nm0000118
tt0096257	nm0001554	nm0001554
tt0096283	nm0594503	nm0594503
tt0096316	nm0000338	nm0776068,nm0782436
tt0096320	nm0718645	nm0204030,nm0651758,nm0365390,nm0918339
tt0096332	nm0442241	nm0475081,nm0140643,nm0442241
tt0096438	nm0000709	nm0937757,nm0696949,nm0780620
tt0096446	nm0000165	nm0000184,nm0231190
tt0096463	nm0001566	nm0905458
tt0096487	nm0128883	nm0299301
tt0096734	nm0001102	nm0647615
tt0096754	nm0000116	nm0000116
tt0096764	nm0000416	nm0571650,nm0000416,nm0119279,nm0711474
tt0096787	nm0325776,nm0473941,nm0089940	nm0089940,nm0188580,nm0325776,nm0500858,nm0588818,nm0662505,nm0690112,nm0776081,nm0825733,nm0918955
tt0096794	nm0000229	nm0069547,nm0874308,nm0107288,nm0819546,nm0091200
tt0096870	nm0106928	nm0106928,nm0001191,nm0488506,nm0726472
tt0096874	nm0000709	nm0000709,nm0301826
tt0096895	nm0000318	nm0004170,nm0358334,nm0803730
tt0096913	nm0705675	nm0722221,nm0505924,nm0834883
tt0096928	nm0378893	nm0558533,nm0004412
tt0096933	nm0000631	nm0093271,nm0507863
tt0096945	nm0637518	nm0440383,nm0138706
tt0096969	nm0000231	nm0468407,nm0000231
tt0097027	nm0000361	nm0485718,nm0704792
tt0097044	nm0001915	nm0398286,nm0398287
tt0097050	nm0368675	nm0368675,nm0759166
tt0097108	nm0000425	nm0000425
tt0097123	nm0000095	nm0000095
tt0097138	nm0089502	nm0089502
tt0097162	nm0637518	nm0371249,nm0930241
tt0097165	nm0001837	nm0776114
tt0097202	nm0000247	nm0000247
tt0097216	nm0000490	nm0000490
tt0097223	nm0001437	nm0001437,nm0586235
tt0097235	nm0956052	nm0175300,nm0521649
tt0097239	nm0000915	nm0880261
tt0097240	nm0001814	nm0283942,nm0001814,nm0949127,nm0123221
tt0097257	nm0854697	nm0113935,nm0168849,nm0573644
tt0097289	nm0001402	nm0001402
tt0097322	nm0460141	nm0460141
tt0097328	nm0001486	nm0665932
tt0097351	nm0004675	nm0455875,nm0004675
tt0097366	nm0006916	nm0567780,nm0135117
tt0097368	nm0906901	nm0308376,nm0923646,nm0003117,nm0001104,nm0486228
tt0097388	nm0373154	nm0373154,nm0589485
tt0097390	nm0908890	nm0276169,nm0582481,nm0854185,nm0908890
tt0097428	nm0718645	nm0000101,nm0000601
tt0097441	nm0001880	nm0418883,nm0457016,nm0120837,nm0789946
tt0097443	nm0371059	nm0371059
tt0097457	nm0564319	nm0507578,nm0798635,nm0052944,nm0564319
tt0097474	nm0652860	nm0000118,nm0384185,nm4302073,nm0652860,nm0084537
tt0097481	nm0000552	nm0000552
tt0097493	nm0499724	nm0914058
tt0097499	nm0000110	nm0000636,nm0000110
tt0097523	nm0002653	nm0002340,nm0951206,nm0619547,nm0776114
tt0097576	nm0000229	nm0090151,nm0000184,nm0583675,nm0442241
tt0097637	nm0199722	nm0797017,nm0616851
tt0097647	nm0000814	nm0436543
tt0097659	nm0228262,nm0175730	nm0228262,nm0115486,nm0000241
tt0097722	nm0000814	nm0771512
tt0097733	nm0001149	nm0090151,nm0000948,nm0614775
tt0097737	nm0181902	nm0672459,nm0835732
tt0097742	nm0322515	nm0933865,nm0537363,nm0001220
tt0097757	nm0166256,nm0615780	nm0615780,nm0166256,nm0026153,nm0039141,nm0334057,nm3071117,nm0399252
tt0097758	nm0338572	nm0744429,nm0254645
tt0097770	nm0283500	nm0809700,nm0835732,nm0742132
tt0097778	nm0002132	nm0002132
tt0097814	nm0594503	nm0434395,nm0594503
tt0097815	nm0911486	nm0911486
tt0097858	nm0001392	nm0909638,nm0801728,nm0611833,nm0001392
tt0097937	nm0006487	nm0174934,nm0006487,nm0113272
tt0097940	nm0000464	nm0000464
tt0097958	nm0154819	nm0000455
tt0097965	nm0000095,nm0000217,nm0000338	nm0697115,nm0000095,nm0000338,nm0001068
tt0097981	nm0394280	nm0000127,nm0804345,nm0817468,nm0092018
tt0098067	nm0000165	nm0304665,nm0541632,nm0000165
tt0098084	nm0005116	nm0000175
tt0098097	nm0887174	nm0260675
tt0098105	nm0094288	nm0411477,nm0698493,nm0193615
tt0098141	nm0325358	nm0945026
tt0098206	nm0380705	nm0377792,nm0377088
tt0098213	nm0601619	nm0601619
tt0098253	nm0423524	nm0423524,nm0503053,nm0034483
tt0098258	nm0001081	nm0001081
tt0098273	nm0000887	nm0697115
tt0098282	nm0002137	nm0056958,nm0838441,nm0941703,nm0906997,nm0476065,nm0000698
tt0098309	nm0782384	nm0919720,nm0835299,nm0122787
tt0098320	nm0000127	nm0000127
tt0098327	nm0359734	nm0359734,nm0853991
tt0098354	nm0951206	nm0296779,nm0445319
tt0098382	nm0000638	nm0734472,nm0000638,nm0071790,nm0521739
tt0098384	nm0006889	nm0363326
tt0098439	nm0464846,nm0536299	nm0271098
tt0098471	nm0891554	nm0891554
tt0098536	nm0006854	nm0795461,nm0088793,nm0677943,nm0143596,nm0258390
tt0098546	nm0505409	nm0946148,nm0505409,nm1411461
tt0098554	nm0000455	nm0000455
tt0098575	nm0001232	nm0480166,nm0140643,nm0001232
tt0098577	nm0081590	nm0591387
tt0098621	nm0000362	nm0012258,nm0498775
tt0098622	nm0591171	nm0878638
